Stops,Website,Booked_on,Destination,Depart_date,Airline,Price
1,Kiwi.com,2/9/22,TBS,11/10/22,A3,Average
1,OneTwoTrip,2/5/22,STR,7/27/22,A3,Average
1,Trip.com,2/9/22,BTS,10/16/22,W9,Average
1,OneTwoTrip,2/3/22,HAM,12/1/22,A3,Average
1,Aviakassa,2/8/22,BGO,5/1/22,AY,Average
1,Kiwi.com,2/5/22,DIY,2/25/22,PC,Average
1,KupiBilet.ru,2/2/22,FLR,6/21/22,W9,Average
1,Kiwi.com,2/9/22,BEG,8/3/22,N4,Average
1,Aviakassa,2/2/22,BUD,11/7/22,AY,Average
1,Kiwi.com,2/8/22,PRG,10/1/22,W9,Average
1,Aviakassa,2/5/22,PRG,7/3/22,AY,Average
1,Aviakassa,2/5/22,PRG,11/11/22,AY,Average
1,Aviakassa,2/5/22,PRG,12/6/22,AY,Average
1,Aviakassa,2/5/22,WAW,6/14/22,AY,Average
1,Aviakassa,2/6/22,WAW,9/17/22,AY,Average
1,KupiBilet.ru,2/9/22,ABA,2/21/22,WZ,Average
1,Trip.com,2/9/22,TBS,5/18/22,A3,Average
1,Trip.com,2/9/22,TBS,6/8/22,A3,Average
1,Kiwi.com,2/7/22,LYS,2/10/22,PC,Average
1,MEGO.travel,2/8/22,ABA,3/31/22,Y7,Average
1,KLM,2/9/22,WAW,7/3/22,KL,Average
1,Kiwi.com,2/6/22,SKP,6/28/22,N4,Average
1,FlyOne,2/9/22,PMF,2/25/22,5F,Average
1,Kiwi.com,2/3/22,EDI,6/21/22,W9,Average
1,MEGO.travel,2/6/22,NOZ,8/14/22,R3,Average
1,KupiBilet.ru,2/6/22,TPS,3/2/22,S7,Average
1,Aviakassa,2/5/22,BGO,7/16/22,AY,Average
1,Aviakassa,2/6/22,TRD,3/27/22,AY,Average
1,City.Travel,2/8/22,STR,8/10/22,A3,Average
1,KLM,2/8/22,WAW,11/9/22,KL,Average
1,Aviakassa,2/8/22,BRU,9/4/22,AY,Average
1,Kiwi.com,2/8/22,BEY,6/9/22,A3,Average
1,MEGO.travel,2/8/22,KRK,6/6/22,AY,Average
1,MEGO.travel,2/5/22,MUC,11/1/22,AY,Average
1,Aviakassa,2/2/22,OSL,11/28/22,AY,Average
1,Aviakassa,2/6/22,BGO,11/1/22,AY,Average
1,Aviakassa,2/5/22,FRA,11/17/22,AY,Average
1,Aviakassa,2/5/22,GDN,5/13/22,AY,Average
1,Aviakassa,2/5/22,GDN,6/14/22,AY,Average
1,Aviakassa,2/7/22,WAW,12/8/22,AY,Average
1,City.Travel,2/8/22,MQF,5/15/22,N4,Average
1,Mytrip.com,2/6/22,RAK,6/4/22,TP,Average
1,OneTwoTrip,2/6/22,CAI,12/13/22,A3,Average
1,City.Travel,2/8/22,OVB,12/12/22,S7,Average
1,Kiwi.com,2/9/22,CAI,2/28/22,DP,Average
1,Kiwi.com,2/7/22,RJK,6/25/22,W9,Average
1,Aviakassa,2/4/22,ROM,8/31/22,KL,Average
1,Tickets.ru,2/7/22,OVB,11/17/22,S7,Average
1,Kiwi.com,2/8/22,NCE,6/25/22,W9,Average
1,KupiBilet.ru,2/8/22,DOH,5/12/22,5W,Average
1,Kiwi.com,2/8/22,ADA,5/16/22,PC,Average
1,Kiwi.com,2/3/22,AOI,6/30/22,W9,Average
1,Kiwi.com,2/8/22,PSA,6/23/22,W9,Average
1,Mytrip.com,2/8/22,AMS,9/23/22,JU,Average
1,Trip.com,2/8/22,AXD,3/21/22,A3,Average
1,Kiwi.com,2/7/22,BJV,10/16/22,W9,Average
1,Kiwi.com,2/9/22,SKP,2/10/22,PC,Average
1,KupiBilet.ru,2/9/22,BAK,7/9/22,5N,Average
1,Tickets.ru,2/4/22,GVA,10/3/22,AY,Average
1,KupiBilet.ru,2/7/22,DOH,6/8/22,5W,Average
1,MEGO.travel,2/8/22,ABA,5/5/22,N4,Average
1,MEGO.travel,2/5/22,EZV,3/7/22,N4,Average
1,Kiwi.com,2/9/22,CTA,8/8/22,W6,Average
1,SuperSaver,2/8/22,CHQ,7/20/22,A3,Average
1,JetCompass,2/9/22,HTY,4/16/22,PC,Average
1,MEGO.travel,2/7/22,RIX,11/11/22,AY,Average
1,Clickavia,2/6/22,BEY,7/19/22,A3,Average
1,SuperSaver,2/7/22,LIS,12/29/22,A3,Average
1,Clickavia,2/4/22,BEY,11/14/22,A3,Average
1,Kiwi.com,2/8/22,KWI,2/24/22,PC,Average
1,Kiwi.com,2/8/22,PRN,2/15/22,PC,Average
1,MEGO.travel,2/4/22,CPH,11/30/22,AY,Average
1,Kiwi.com,2/6/22,MQM,4/18/22,S7,Average
1,Aviakassa,2/7/22,MAN,8/2/22,AY,Average
1,Kiwi.com,2/7/22,BLQ,8/31/22,W6,Average
1,Kiwi.com,2/8/22,ASR,5/16/22,PC,Average
1,Kiwi.com,2/7/22,CTA,6/20/22,W6,Average
1,Kiwi.com,2/8/22,NTE,6/30/22,W9,Average
1,KupiBilet.ru,2/8/22,DRS,7/2/22,W9,Average
1,KupiBilet.ru,2/9/22,TGD,2/25/22,N4,Average
1,Mytrip.com,2/8/22,RAK,8/22/22,TP,Average
1,SuperSaver,2/6/22,BRU,12/23/22,A3,Average
1,KupiBilet.ru,2/7/22,PUY,6/21/22,W9,Average
1,Trip.com,2/7/22,STR,4/3/22,A3,Average
1,KupiBilet.ru,2/6/22,BRE,9/24/22,W9,Average
1,Kiwi.com,2/7/22,BGO,2/27/22,AY,Average
1,Kiwi.com,2/2/22,CHQ,4/6/22,S7,Average
1,KupiBilet.ru,2/6/22,SZG,8/13/22,W6,Average
1,Kiwi.com,2/9/22,LBD,3/10/22,N4,Average
1,Mytrip.com,2/9/22,BCN,9/28/22,JU,Average
1,KupiBilet.ru,2/8/22,BCN,7/10/22,W9,Average
1,Aviakassa,2/9/22,TRD,5/15/22,AY,Average
1,Kiwi.com,2/8/22,STR,3/10/22,PC,Average
1,KupiBilet.ru,2/3/22,LPL,5/8/22,S7,Average
1,Tickets.ru,2/6/22,TRD,8/9/22,AY,Average
1,Kiwi.com,2/9/22,GRO,5/2/22,DP,Average
1,Mytrip.com,2/5/22,LJU,9/28/22,JU,Average
1,Aviakassa,2/6/22,TLL,6/27/22,AY,Average
1,Kiwi.com,2/7/22,ALY,7/31/22,5W,Average
1,Kiwi.com,2/7/22,CTA,9/2/22,W6,Average
1,Kiwi.com,2/8/22,ISE,3/8/22,SU,Average
1,Kiwi.com,2/6/22,TRN,12/24/22,W6,Average
1,KupiBilet.ru,2/9/22,HRK,4/12/22,W6,Average
1,KupiBilet.ru,2/4/22,CSY,10/20/22,N4,Average
1,Mytrip.com,2/8/22,INI,10/7/22,JU,Average
1,Kiwi.com,2/6/22,LYS,6/28/22,W9,Average
1,City.Travel,2/4/22,AMS,12/29/22,A3,Average
1,MEGO.travel,2/8/22,TLL,7/6/22,AY,Average
1,SuperSaver,2/9/22,TBS,7/5/22,A3,Average
1,Mytrip.com,2/9/22,LJU,3/4/22,JU,Average
1,OneTwoTrip,2/7/22,AMS,11/21/22,A3,Average
1,Kiwi.com,2/9/22,IZM,5/5/22,DP,Average
1,KupiBilet.ru,2/3/22,BUH,6/2/22,S7,Average
1,Kiwi.com,2/2/22,ADF,2/21/22,DP,Average
1,Kiwi.com,2/6/22,BRI,6/18/22,W6,Average
1,Kiwi.com,2/5/22,MZH,3/8/22,U6,Average
1,OneTwoTrip,2/6/22,KWI,3/21/22,PC,Average
1,Kiwi.com,2/9/22,LWO,6/25/22,W6,Average
1,Kiwi.com,2/9/22,TIV,3/27/22,DP,Average
1,Kiwi.com,2/9/22,FNC,6/13/22,BA,Average
1,KupiBilet.ru,2/9/22,DOH,3/22/22,5W,Average
1,Kiwi.com,2/8/22,REK,6/21/22,W9,Average
1,Kiwi.com,2/9/22,VLC,6/7/22,FR,Average
1,KLM,2/9/22,HAJ,4/12/22,KL,Average
1,KupiBilet.ru,2/7/22,NCE,8/6/22,W9,Average
1,Mytrip.com,2/5/22,EDI,5/23/22,BT,Average
1,KupiBilet.ru,2/6/22,MMA,5/28/22,W6,Average
1,Trip.com,2/8/22,ODS,10/1/22,W9,Average
1,City.Travel,2/7/22,VNO,12/6/22,AY,Average
1,Kiwi.com,2/9/22,ECN,5/16/22,PC,Average
1,KLM,2/7/22,HAJ,5/17/22,KL,Average
1,KLM,2/7/22,HAJ,7/2/22,KL,Average
1,KLM,2/3/22,HAJ,9/19/22,KL,Average
1,KLM,2/4/22,HAJ,12/12/22,KL,Average
1,Mytrip.com,2/9/22,LWO,8/1/22,BT,Average
1,Kiwi.com,2/8/22,FNC,3/29/22,BA,Average
1,Kiwi.com,2/7/22,ODS,6/25/22,W9,Average
1,Mytrip.com,2/8/22,EDI,7/25/22,BT,Average
1,Belavia,2/9/22,BUS,3/25/22,B2,Average
1,Kiwi.com,2/3/22,ADF,3/17/22,DP,Average
1,SuperKassa.ru,2/2/22,NOZ,10/28/22,N4,Average
1,MEGO.travel,2/9/22,ZRH,7/26/22,AY,Average
1,MEGO.travel,2/9/22,ZRH,8/24/22,AY,Average
1,Kiwi.com,2/8/22,RAK,7/6/22,W9,Average
1,Aviakassa,2/9/22,GVA,11/11/22,AY,Average
1,Aviakassa,2/9/22,ZRH,2/23/22,AY,Average
1,MEGO.travel,2/4/22,GVA,5/16/22,AY,Average
1,Kiwi.com,2/8/22,BJV,5/5/22,DP,Average
1,Kiwi.com,2/4/22,SBZ,4/4/22,DP,Average
1,MEGO.travel,2/6/22,ZRH,6/1/22,AY,Average
1,MEGO.travel,2/8/22,ZRH,9/17/22,AY,Average
1,SuperSaver,2/2/22,CAI,11/1/22,A3,Average
1,Kiwi.com,2/6/22,NAP,6/1/22,A3,Average
1,KupiBilet.ru,2/9/22,GRO,2/19/22,DP,Average
1,Aviakassa,2/4/22,TLS,6/30/22,KL,Average
1,Kiwi.com,2/8/22,RJK,7/16/22,W9,Average
1,SuperSaver,2/8/22,SOF,8/10/22,A3,Average
1,Kiwi.com,2/7/22,BIQ,6/21/22,W9,Average
1,Belavia,2/9/22,BUS,2/24/22,B2,Average
1,Belavia,2/8/22,BUS,4/8/22,B2,Average
1,Belavia,2/9/22,BUS,5/12/22,B2,Average
1,Belavia,2/7/22,BUS,8/17/22,B2,Average
1,Belavia,2/9/22,BUS,9/1/22,B2,Average
1,Belavia,2/9/22,BUS,10/1/22,B2,Average
1,Belavia,2/8/22,TBS,9/5/22,B2,Average
1,KupiBilet.ru,2/9/22,TCI,6/25/22,FR,Average
1,SuperSaver,2/9/22,BOM,3/14/22,5W,Average
1,Kiwi.com,2/3/22,DTM,4/5/22,W6,Average
1,Kiwi.com,2/8/22,GZP,10/18/22,DP,Average
1,Mytrip.com,2/8/22,LWO,12/14/22,LO,Average
1,KupiBilet.ru,2/8/22,ODS,9/18/22,BT,Average
1,Kiwi.com,2/8/22,PVK,4/27/22,BA,Average
1,KupiBilet.ru,2/7/22,DOH,4/21/22,5W,Average
1,Kiwi.com,2/8/22,ANK,5/9/22,DP,Average
1,Kiwi.com,2/6/22,AMM,6/25/22,FR,Average
1,Kiwi.com,2/8/22,BAL,2/13/22,DP,Average
1,KupiBilet.ru,2/8/22,ODS,7/7/22,BT,Average
1,KupiBilet.ru,2/7/22,ODS,8/18/22,BT,Average
1,SuperSaver,2/7/22,JMK,7/6/22,A3,Average
1,airBaltic,2/6/22,STR,6/16/22,BT,Average
1,KupiBilet.ru,2/9/22,COK,3/14/22,5W,Average
1,SuperSaver,2/6/22,KGS,5/23/22,A3,Average
1,Aviakassa,2/5/22,AMS,7/9/22,AY,Average
1,Aviakassa,2/8/22,AMS,8/31/22,AY,Average
1,KupiBilet.ru,2/9/22,DEL,2/25/22,5W,Average
1,SuperKassa.ru,2/3/22,MAN,12/10/22,A3,Average
1,KupiBilet.ru,2/5/22,LIS,9/24/22,W9,Average
1,OZON,2/8/22,RGK,9/7/22,UT,Average
1,Kiwi.com,2/9/22,SOF,9/11/22,W6,Average
1,Mytrip.com,2/7/22,LWO,7/30/22,LO,Average
1,Kiwi.com,2/5/22,MRS,8/3/22,W9,Average
1,Kiwi.com,2/4/22,ORK,6/27/22,BA,Average
1,Kiwi.com,2/9/22,DUB,9/7/22,BA,Average
1,Kiwi.com,2/8/22,BLL,6/4/22,W6,Average
1,Kiwi.com,2/8/22,CCJ,3/2/22,5W,Average
1,Kiwi.com,2/3/22,CHQ,5/19/22,A3,Average
1,Kiwi.com,2/8/22,NAV,5/14/22,DP,Average
1,MEGO.travel,2/3/22,TLL,12/19/22,BT,Average
1,Kiwi.com,2/7/22,KUT,7/2/22,5W,Average
1,AirFrance,2/8/22,LJU,5/23/22,AF,Average
1,AirFrance,2/8/22,LJU,6/9/22,AF,Average
1,AirFrance,2/8/22,LJU,7/7/22,AF,Average
1,Kiwi.com,2/9/22,KUT,8/20/22,5W,Average
1,City.Travel,2/4/22,GDN,7/15/22,AY,Average
1,KupiBilet.ru,2/9/22,DBV,5/31/22,S7,Average
1,KupiBilet.ru,2/2/22,NQT,2/20/22,FR,Average
1,Kiwi.com,2/8/22,NUE,5/10/22,BA,Average
1,City.Travel,2/8/22,SZF,4/18/22,PC,Average
1,Kiwi.com,2/3/22,ERZ,4/1/22,DP,Average
1,Trip.com,2/4/22,SMI,4/9/22,A3,Average
1,Kiwi.com,2/8/22,BIO,9/20/22,W9,Average
1,KupiBilet.ru,2/7/22,BUH,8/9/22,S7,Average
1,Mytrip.com,2/8/22,TMP,8/15/22,BT,Average
1,KupiBilet.ru,2/5/22,BUH,9/15/22,S7,Average
1,KupiBilet.ru,2/8/22,PWQ,2/20/22,DP,Average
1,OneTwoTrip,2/6/22,MAD,12/11/22,A3,Average
1,Kiwi.com,2/8/22,TRN,8/3/22,W9,Average
1,Kiwi.com,2/7/22,AJI,2/22/22,DP,Average
1,Kiwi.com,2/4/22,TRN,6/1/22,BA,Average
1,KupiBilet.ru,2/5/22,PSA,7/2/22,W9,Average
1,Kiwi.com,2/9/22,TGD,6/13/22,BA,Average
1,Onetwotrip.ua,2/2/22,ODS,12/21/22,BT,Average
1,Kiwi.com,2/9/22,VLC,5/3/22,BA,Average
1,Kiwi.com,2/9/22,AGP,8/16/22,W9,Average
1,Kiwi.com,2/4/22,HTY,5/10/22,DP,Average
1,Trip.com,2/8/22,TIA,6/2/22,A3,Average
1,SuperKassa.ru,2/4/22,MJZ,3/15/22,WZ,Average
1,KupiBilet.ru,2/8/22,RMI,6/5/22,S7,Average
1,OZON,2/9/22,RGK,5/18/22,UT,Average
1,KupiBilet.ru,2/9/22,CAI,3/3/22,A3,Average
1,Tickets.ru,2/6/22,RAK,9/17/22,TP,Average
1,KupiBilet.ru,2/9/22,MJZ,2/13/22,WZ,Average
1,Mytrip.com,2/6/22,TMP,4/17/22,BT,Average
1,Kiwi.com,2/8/22,GNY,4/9/22,DP,Average
1,Kiwi.com,2/6/22,ISB,3/1/22,5W,Average
1,Kiwi.com,2/5/22,VAN,4/15/22,S7,Average
1,Kiwi.com,2/7/22,FAO,5/1/22,BA,Average
1,KupiBilet.ru,2/9/22,LJU,2/17/22,SU,Average
1,Aviakassa,2/6/22,DBV,8/17/22,AY,Average
1,Kiwi.com,2/7/22,IZM,8/24/22,A3,Average
1,Kiwi.com,2/5/22,EDO,5/16/22,DP,Average
1,KupiBilet.ru,2/9/22,DEL,3/1/22,5W,Average
1,KupiBilet.ru,2/8/22,SPU,6/21/22,W9,Average
1,MEGO.travel,2/9/22,SVQ,10/4/22,KL,Average
1,KupiBilet.ru,2/6/22,TKU,4/11/22,BT,Average
1,KupiBilet.ru,2/6/22,KSY,3/9/22,DP,Average
1,KupiBilet.ru,2/8/22,BUH,7/7/22,S7,Average
1,KupiBilet.ru,2/8/22,BOM,2/28/22,5W,Average
1,KupiBilet.ru,2/8/22,OUD,3/10/22,SU,Average
1,Mytrip.com,2/8/22,TGD,9/18/22,JU,Average
1,KupiBilet.ru,2/8/22,CTA,11/9/22,S7,Average
1,OneTwoTrip,2/2/22,MLA,12/4/22,A3,Average
1,OneTwoTrip,2/4/22,FRA,12/27/22,A3,Average
1,Mytrip.com,2/6/22,LIS,11/10/22,BT,Average
1,Kiwi.com,2/8/22,IGD,2/16/22,DP,Average
1,Aviakassa,2/9/22,TLL,11/8/22,AY,Average
1,City.Travel,2/7/22,VAR,6/8/22,TK,Average
1,Kiwi.com,2/8/22,THR,2/21/22,PC,Average
1,Kiwi.com,2/8/22,LYS,9/20/22,W9,Average
1,Kiwi.com,2/9/22,EDO,9/4/22,PC,Average
1,Kiwi.com,2/8/22,EFL,4/28/22,BA,Average
1,SuperSaver,2/8/22,HER,9/12/22,A3,Average
1,Kiwi.com,2/3/22,SZF,5/14/22,DP,Average
1,City.Travel,2/8/22,AGA,6/5/22,AF,Average
1,Kiwi.com,2/5/22,EIN,9/10/22,BA,Average
1,Kiwi.com,2/8/22,DBV,6/28/22,W9,Average
1,OneTwoTrip,2/4/22,CHQ,6/8/22,A3,Average
1,SuperSaver,2/5/22,GDX,5/9/22,S7,Average
1,Kiwi.com,2/9/22,BTS,6/14/22,BA,Average
1,SuperKassa.ru,2/9/22,KYZ,2/21/22,5N,Average
1,Kiwi.com,2/6/22,DOH,7/1/22,5W,Average
1,Kiwi.com,2/8/22,VLC,7/9/22,W9,Average
1,Aviakassa,2/3/22,STO,12/10/22,AY,Average
1,City.Travel,2/6/22,DBV,9/11/22,AY,Average
1,City.Travel,2/6/22,DBV,7/25/22,AY,Average
1,Aviakassa,2/4/22,JSI,6/8/22,A3,Average
1,SuperSaver,2/7/22,TIA,9/28/22,A3,Average
1,Kiwi.com,2/4/22,PDV,5/5/22,BA,Average
1,Kiwi.com,2/2/22,TGD,11/4/22,BA,Average
1,Uzbekistan airways,2/8/22,NCU,10/3/22,HY,Average
1,Mytrip.com,2/6/22,NAJ,6/6/22,TK,Average
1,KupiBilet.ru,2/6/22,OSL,12/29/22,BT,Average
1,SuperSaver,2/9/22,TIA,7/4/22,A3,Average
1,Kiwi.com,2/8/22,INN,2/13/22,DP,Average
1,KupiBilet.ru,2/7/22,LJU,4/7/22,AF,Average
1,City.Travel,2/9/22,LIL,4/4/22,AF,Average
1,Trip.com,2/4/22,JSH,4/19/22,A3,Average
1,Kiwi.com,2/8/22,LHE,2/28/22,5W,Average
1,Kiwi.com,2/9/22,TBZ,2/14/22,PC,Average
1,Tickets.ru,2/6/22,RAK,11/2/22,TP,Average
1,SuperSaver,2/9/22,NAJ,4/4/22,TK,Average
1,SuperSaver,2/9/22,NAJ,5/23/22,TK,Average
1,SuperSaver,2/9/22,TIA,8/20/22,A3,Average
1,Kiwi.com,2/8/22,IZM,6/1/22,PC,Average
1,airBaltic,2/8/22,PSA,9/1/22,BT,Average
1,SuperSaver,2/9/22,NAJ,2/28/22,TK,Average
1,KupiBilet.ru,2/8/22,KYZ,3/3/22,DP,Average
1,KupiBilet.ru,2/7/22,CAS,7/10/22,W9,Average
1,Aviakassa,2/8/22,TAY,4/4/22,AY,Average
1,Aviakassa,2/6/22,TAY,6/20/22,AY,Average
1,Aviakassa,2/6/22,TAY,8/1/22,AY,Average
1,Kiwi.com,2/8/22,DUB,11/2/22,BA,Average
1,KupiBilet.ru,2/7/22,BEY,9/30/22,A3,Average
1,Kiwi.com,2/4/22,FAO,8/23/22,BA,Average
1,Mytrip.com,2/7/22,VLC,9/4/22,JU,Average
1,Kiwi.com,2/7/22,CLJ,8/3/22,S7,Average
1,SuperKassa.ru,2/4/22,ZAG,9/23/22,SU,Average
1,SuperKassa.ru,2/7/22,ZTH,3/21/22,A3,Average
1,Kiwi.com,2/6/22,TZX,5/15/22,DP,Average
1,KupiBilet.ru,2/8/22,CAS,9/20/22,W9,Average
1,KupiBilet.ru,2/8/22,RGK,6/2/22,N4,Average
1,Kiwi.com,2/8/22,TRV,3/1/22,5W,Average
1,Kiwi.com,2/6/22,KYA,4/16/22,DP,Average
1,SuperSaver,2/8/22,LCA,7/21/22,A3,Average
1,AirFrance,2/8/22,AJA,4/16/22,AF,Average
1,Kiwi.com,2/4/22,MCT,9/12/22,5W,Average
1,City.Travel,2/7/22,GUW,3/13/22,DV,Average
1,Kiwi.com,2/4/22,BRE,7/16/22,W9,Average
1,Kiwi.com,2/8/22,KIR,5/1/22,BA,Average
1,Kiwi.com,2/9/22,DOH,2/28/22,5W,Average
1,Kiwi.com,2/6/22,BEG,12/8/22,A3,Average
1,OZON,2/8/22,SLY,3/3/22,YC,Average
1,Trip.com,2/6/22,AGA,7/6/22,AF,Average
1,MEGO.travel,2/6/22,LIL,9/1/22,AF,Average
1,Kiwi.com,2/8/22,ADA,8/19/22,S7,Average
1,Kiwi.com,2/8/22,BJV,9/5/22,PC,Average
1,SuperKassa.ru,2/8/22,NQZ,6/13/22,DP,Average
1,Kiwi.com,2/7/22,PRN,4/1/22,DP,Average
1,SuperKassa.ru,2/7/22,AOK,10/5/22,A3,Average
1,Mytrip.com,2/8/22,BUH,11/22/22,TK,Average
1,Kiwi.com,2/4/22,KSC,5/11/22,BA,Average
1,KupiBilet.ru,2/8/22,NQZ,7/7/22,S7,Average
1,S7 Airlines,2/8/22,NQZ,10/27/22,S7,Average
1,KupiBilet.ru,2/8/22,PFO,7/28/22,S7,Average
1,SuperSaver,2/6/22,CAI,9/26/22,A3,Average
1,OZON,2/9/22,UUS,3/31/22,HZ,Average
1,TUI,2/5/22,SGC,12/2/22,S7,Average
1,Aerotur.aero,2/8/22,UUS,4/1/22,HZ,Average
1,Kiwi.com,2/8/22,ANK,9/12/22,PC,Average
1,Kiwi.com,2/2/22,ASR,10/13/22,N4,Average
1,SuperKassa.ru,2/8/22,PWQ,3/15/22,DP,Average
1,Kiwi.com,2/9/22,ADA,10/3/22,PC,Average
1,Mytrip.com,2/8/22,LJU,8/7/22,JU,Average
1,Aviakassa,2/7/22,TOS,8/18/22,AY,Average
1,KupiBilet.ru,2/6/22,TJM,12/30/22,S7,Average
1,S7 Airlines,2/5/22,TJM,11/29/22,S7,Average
1,Trip.com,2/9/22,JMK,2/23/22,A3,Average
1,SuperKassa.ru,2/5/22,MJZ,4/5/22,WZ,Average
1,Aviakassa,2/7/22,OUL,2/14/22,AY,Average
1,Kiwi.com,2/6/22,POZ,7/5/22,W9,Average
1,Kiwi.com,2/9/22,FNC,7/13/22,W9,Average
1,Kiwi.com,2/4/22,LUX,11/30/22,BA,Average
1,Kiwi.com,2/8/22,ISB,2/19/22,5W,Average
1,Kiwi.com,2/6/22,RBA,5/21/22,BA,Average
1,Aviakassa,2/7/22,REK,5/28/22,AY,Average
1,KupiBilet.ru,2/8/22,BQS,3/31/22,Y7,Average
1,KupiBilet.ru,2/9/22,BQS,4/1/22,Y7,Average
1,MEGO.travel,2/9/22,MHQ,3/19/22,AY,Average
1,MyHolidays,2/3/22,KUO,2/10/22,AY,Average
1,Kiwi.com,2/3/22,ECN,10/22/22,PC,Average
1,KupiBilet.ru,2/2/22,NUE,6/18/22,W6,Average
1,Kiwi.com,2/9/22,BOJ,6/2/22,S7,Average
1,Tickets.ru,2/2/22,VLC,11/19/22,TP,Average
1,MEGO.travel,2/7/22,BEY,10/5/22,A3,Average
1,Aviakassa,2/7/22,SPU,7/23/22,AY,Average
1,Kiwi.com,2/7/22,KYA,6/26/22,PC,Average
1,Kiwi.com,2/9/22,GZT,5/20/22,PC,Average
1,KupiBilet.ru,2/3/22,ADA,9/8/22,S7,Average
1,Aviakassa,2/8/22,REK,9/1/22,AY,Average
1,KupiBilet.ru,2/8/22,VGO,3/10/22,SU,Average
1,SuperSaver,2/8/22,GVA,12/18/22,A3,Average
1,KupiBilet.ru,2/5/22,ZAG,7/7/22,SU,Average
1,Air Serbia,2/8/22,TIV,9/18/22,JU,Average
1,Kiwi.com,2/9/22,SZG,2/19/22,N4,Average
1,Aviakassa,2/8/22,BQS,5/28/22,N4,Average
1,Kiwi.com,2/2/22,GNY,5/13/22,DP,Average
1,Mytrip.com,2/9/22,CAS,8/27/22,TP,Average
1,Kiwi.com,2/8/22,BJV,7/3/22,PC,Average
1,KupiBilet.ru,2/7/22,ASR,7/22/22,S7,Average
1,KupiBilet.ru,2/9/22,DJE,5/13/22,AF,Average
1,Kiwi.com,2/7/22,FMO,3/15/22,DP,Average
1,KupiBilet.ru,2/7/22,BQS,9/23/22,N4,Average
1,MEGO.travel,2/8/22,REK,8/6/22,AY,Average
1,SuperKassa.ru,2/9/22,AKX,2/28/22,IQ,Average
1,Tickets.ru,2/3/22,ALC,11/26/22,TP,Average
1,City.Travel,2/7/22,REK,7/9/22,AY,Average
1,Kiwi.com,2/5/22,PEW,2/8/22,5W,Average
1,KLM,2/5/22,BEG,11/24/22,KL,Average
1,KupiBilet.ru,2/3/22,PMF,6/23/22,SU,Average
1,MEGO.travel,2/8/22,BQS,10/3/22,N4,Average
1,Aviakassa,2/7/22,UUS,5/25/22,HZ,Average
1,City.Travel,2/6/22,KGS,4/1/22,A3,Average
1,Kiwi.com,2/8/22,SOF,11/21/22,BA,Average
1,Kiwi.com,2/9/22,SPU,2/25/22,N4,Average
1,Aviakassa,2/6/22,JSI,7/8/22,A3,Average
1,Kiwi.com,2/9/22,SZG,4/28/22,BA,Average
1,Kiwi.com,2/5/22,ASR,6/7/22,PC,Average
1,MEGO.travel,2/5/22,FEG,12/18/22,S7,Average
1,OneTwoTrip,2/7/22,INI,6/24/22,JU,Average
1,Kiwi.com,2/8/22,TIV,4/3/22,DP,Average
1,City.Travel,2/9/22,GNJ,6/6/22,TK,Average
1,City.Travel,2/9/22,GNJ,5/30/22,TK,Average
1,City.Travel,2/8/22,BIO,6/4/22,TP,Average
1,KupiBilet.ru,2/6/22,ASR,8/25/22,S7,Average
1,Kiwi.com,2/7/22,SVQ,5/14/22,BA,Average
1,Kiwi.com,2/7/22,PUY,2/21/22,N4,Average
1,KupiBilet.ru,2/7/22,PMF,7/31/22,SU,Average
1,KupiBilet.ru,2/7/22,PMF,8/5/22,SU,Average
1,City.Travel,2/9/22,GNJ,4/4/22,TK,Average
1,MEGO.travel,2/6/22,AGA,9/17/22,AF,Average
1,Tickets.ru,2/8/22,RAK,12/31/22,TP,Average
1,Kiwi.com,2/7/22,VRN,7/1/22,SU,Average
1,Kiwi.com,2/7/22,RBA,6/23/22,BA,Average
1,Kiwi.com,2/6/22,PSA,11/2/22,BA,Average
1,Mytrip.com,2/2/22,LEJ,5/16/22,TK,Average
1,Kiwi.com,2/3/22,DTM,9/19/22,SU,Average
1,Kiwi.com,2/8/22,TGD,7/2/22,W9,Average
1,Kiwi.com,2/4/22,DTM,6/1/22,SU,Average
1,Mytrip.com,2/8/22,GDX,3/27/22,S7,Average
1,Mytrip.com,2/5/22,GDX,4/3/22,S7,Average
1,Mytrip.com,2/5/22,INI,8/1/22,JU,Average
1,Kiwi.com,2/5/22,PLQ,5/25/22,BA,Average
1,KupiBilet.ru,2/9/22,TRV,2/21/22,5W,Average
1,Kiwi.com,2/6/22,NTE,7/14/22,W9,Average
1,KupiBilet.ru,2/9/22,BQS,2/28/22,DP,Average
1,KupiBilet.ru,2/8/22,UUS,9/9/22,HZ,Average
1,AirFrance,2/7/22,BIA,4/15/22,AF,Average
1,OneTwoTrip,2/9/22,LHE,3/14/22,5W,Average
1,KupiBilet.ru,2/8/22,LEJ,7/11/22,TK,Average
1,Aviakassa,2/8/22,UUS,10/12/22,HZ,Average
1,Aviakassa,2/8/22,BQS,6/13/22,N4,Average
1,City.Travel,2/6/22,GUW,2/27/22,DV,Average
1,KupiBilet.ru,2/3/22,ABZ,3/1/22,SU,Average
1,Kiwi.com,2/3/22,OHD,4/19/22,BA,Average
1,Mytrip.com,2/6/22,PLQ,6/30/22,BT,Average
1,KupiBilet.ru,2/6/22,HRK,5/5/22,S7,Average
